reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
fc3ce587-d034-4ae5-ad12-07a17d63bd9c,Angel Sanchez,https://play-lh.googleusercontent.com/a/AItbvml44k4bBCF-L02MUaTHWVyTH7LvuuKtKP-DFjtA=mo,"Everything works fine, very fast access, I enjoy the ease of using the app.",5,0,24.10.2.100,2022-05-31 21:25:16,,
16a507df-6892-47d6-9a3c-5ccfe512785c,Amr Talaat,https://play-lh.googleusercontent.com/a-/AFdZucpHpzBXiQQ2l5qTh4gwTJ1VQyOlTkw-u8anlCtyvA,شركه مش محترمه وبتحط سياسية يضحكو بيها علي العميل إجباري مفيش اختياري وبيلزمك أن المرتجع مصرايف الشحن عليك وهما هيعوضوك ويحطو الفلوس علي حسابك في امازون يعني مجبر انك تشتري وده نصب طبعاً يعني لو معكش حق شركه الشحن هتاخد المنتج التالف إجباري وخدمه العملاء بتضحك علي العميل عندي كل دليل مسجل وموكد,1,0,18.21.2.100,2022-05-31 21:15:11,,
d73c37ae-36cd-40b7-99a8-848edcee216d,Zi Yazzn,https://play-lh.googleusercontent.com/a-/AFdZucpKkF7av2l6EfVhyqNlHPAuA5Cnmzu5v9fJQj9y,تحت التجربة,5,0,24.10.2.100,2022-05-31 20:52:40,,
d1700d09-91d1-4071-a880-af3e42969d8c,Aloni Brewer Smith,https://play-lh.googleusercontent.com/a/AItbvmkfficoTJEARzva8UChptojN7kGvEo4ThVP2vMl=mo,I've gotten several emails saying they haven't received items I returned and that they were going to charge me for them. So I go through the long process of calling and talking to someone only to have them tell me that my account shows it was received. So I'm left wondering what's really happening with the return and how closely I need to watch my account for false charges.,3,0,24.10.2.100,2022-05-31 20:36:54,,
b22a4e53-63da-4700-87fe-86d0aa28609d,Lou,https://play-lh.googleusercontent.com/a/AItbvmmyQbnmBN9pCACk_Jl1BlV2Ve9b9SpHBRpopylX=mo,"I've been an Amazon Prime customer for several years. I don't have an issue with the software or customer service, Returning items is simple. However, my only issue lies with Prime delivering items within 24/36 hrs. If I have to wait 4/5 days tops I feel that Prime isn't working out entirely for me. With the exception of free shipping but not the quick turn around that you have come to expect. Other then that, Amazon facilitates shopping online. Spending money has become way to easy. lol",5,333,24.10.2.100,2022-05-31 19:45:28,,
cd8b1a79-fe20-4ae4-8e33-9ad0a3c21632,Carlos Alberto Castillo Solis,https://play-lh.googleusercontent.com/a/AItbvmnIi-sz-ZJJNxd5tOV6SrgqRnMi1x7y5iSs4qts=mo,"The systems made many charges, I called it and they explained that was impossible because it is perfect the system. So I had to pay your error. Bye Amazon",1,0,24.10.2.100,2022-05-31 19:28:42,,
6520cf34-1ee8-41ba-a62e-6080dcaee85c,Russ Willard,https://play-lh.googleusercontent.com/a/AItbvmkX4pU-QnO6DFzNFP3XrOuFGZsInbtYo-fiDkk=mo,Usually reliable. Challenging depth of features are difficult for me to get through.,4,0,24.10.2.100,2022-05-31 19:09:22,,
25fa4738-370b-4136-9aee-7c1b323853f2,Jerry Horne,https://play-lh.googleusercontent.com/a/AItbvmkLBR1oEr8rd2KZLac6xjkLdt9Ug_EodVxVPELo=mo,"For the most part the app runs smoothly. Every now and then it lags or gives different items than asked for. But, I like the app and will keep using it.",4,0,24.10.2.100,2022-05-31 18:59:07,,
d5bb19e8-476f-408c-8e13-38ad894efbcd,Holly,https://play-lh.googleusercontent.com/a-/AFdZuco5J1yUBndHA13ZMXBsPitMtAxOgU7urFMl-4wJSGE,"The worst app ever. It's incredibly difficult to navigate and because they've attempted to load almost every feature provided from Amazon in this app (the account page is insane), the most basic services glitch and fail, ie. Loading a zoomable image from your phone. You're lucky to get 2/5 pictures showing up when you click to zoom, and that's all you'll get forevermore from that listing. All that money and can't even make a decent app? Maybe make one only to shop so it's like other store apps?",1,33,24.10.2.100,2022-05-31 18:56:54,,
240320e9-9933-4425-b3af-3959eacd6d0d,Wendell Parks,https://play-lh.googleusercontent.com/a/AItbvmkEbkLcP_OxG8P8An-msSNlWrQl39XrUQP2_f2t=mo,I like the idea that you can get your order shipped fast and if return is required very simple,5,0,24.10.2.100,2022-05-31 18:52:14,,
6accf4f3-24f5-46a7-9dfb-46a83fd39196,ANTON ELBANDAK,https://play-lh.googleusercontent.com/a/AItbvmkBUgZsuDl8xr9-RBvegI9oq0lmmCZisXWwsUSC=mo,"I don't hesitate to recommend Amazon for All your needs. Excellent quality, price,and delivery.",5,0,24.10.2.100,2022-05-31 18:15:40,,
6614e53e-f6f1-46ae-bc01-ee7486c7fc53,Tommi White,https://play-lh.googleusercontent.com/a/AItbvmnP7K3cgBtfsyFybRC0RFOH5U7A5CyNzjgtMvAC=mo,"What did you do?!? I used to love the app, but after updating today (5/31/22), it's messed up. Why can't we buy Kindle books in the app anymore?!? STUPID idea! Bring back Bezos! At least he knew what he was doing! I would give this update 0 stars if I could!",1,0,24.10.2.100,2022-05-31 18:14:10,,
c5399d2c-f326-49dc-bd14-bd6c16617c00,Martelle Palmer,https://play-lh.googleusercontent.com/a/AItbvml8oyujs-EoOIPqaopd1KU_kBNPGepSt2dwTgOS=mo,Job 79 IIRC hj pop.,4,0,24.9.0.100,2022-05-31 18:07:24,,
f2464e90-a505-4f37-bd48-77b4be2734a8,Stacy Payne,https://play-lh.googleusercontent.com/a/AItbvmli98pKfOqTZxsf3W3VqOFlC_kFuxNvimfS_fek=mo,Aok,5,0,20.21.0.100,2022-05-31 17:52:53,,
a2897b9e-97b7-483a-b327-e291304e6e73,chris stone,https://play-lh.googleusercontent.com/a-/AFdZucrrAFER85TWgm65uNSozwIkgthwdJC8ySwXS_JVWYk,"If want to change the delivery date, good luck to you, it never seems to work for me nor does the bundling of orders, its amazon's way or no way. A great app but not if you want or need more control over delivery alternatives. Hard to believe I know, but the delivery service as got worse rather than better, the estimated time of delivery keeps changing, which is a bit awkward if you want to make plans.",1,53,24.10.2.100,2022-05-31 17:42:16,,
b54596c1-62f0-47bd-b082-3eae3dd584b5,Wyatt Loftin,https://play-lh.googleusercontent.com/a-/AFdZucqCQW6dNgS28YO0dfqQ0oQE_7XVZ-Xsac4v9h2oeg,"Very easy to use, can pair with Alexa, almost no ads, and overall just good.",5,0,24.10.2.100,2022-05-31 16:14:01,,
b77ddf7a-39f6-4fe7-bfc0-6471aedd9c9c,Timothy Johnson,https://play-lh.googleusercontent.com/a/AItbvmlRKDSpxZul29nz0TSMd6rH6d921UnWh0yu2fBa=mo,"Ok, I originally left a one star review in the hopes that someone on the IT or Tech teams will see this and start to 'hash' out a solution to this one problem. Multiple times I've had to cancel an order, just to go in and change the ""special instructions"" for my delivery. They should make it so you can edit that part even after the order has been placed. Nothing else, just the instructions in case something unforeseeable comes up. Other than that it's a functional app.",4,12,24.10.2.100,2022-05-31 16:11:10,,
9dc3710f-f1a8-4417-9531-848bd6b7975b,Tom HB,https://play-lh.googleusercontent.com/a/AItbvmmKnfOmTBX4_G9ApS5d9rp1ksaXPK-cPZtZdXZ7=mo,"Amazon shopping is very convenient most of the time and shipping is generally quick. often enough though, the delivery date gets moved back after the order is placed and you have to make adjustments for later delivery .",4,0,24.10.2.100,2022-05-31 14:40:49,,
73dd20b5-307d-4e76-affb-42e97064bf01,Frank Cuccia,https://play-lh.googleusercontent.com/a/AItbvmlAQcVMj9g9Y9XEnSdB6LbAiqMeN0n5Ve27wyeT=mo,Kkokkk is,4,0,20.7.0.100,2022-05-31 14:40:18,,
1ea33833-c65d-4c95-b3db-c6ceeff50446,Drew Hood,https://play-lh.googleusercontent.com/a-/AFdZucqHHL6EOOrhHv_YzJarqtUU62SNnSeBJMKvw1XYQb4,Heard you are not going to be able to buy ANYTHING through Amazon app with new Google play store policy which has already affected Kindle books and Amazon videos. So dumb! Google is getting worse than Apple!,1,2,24.10.2.100,2022-05-31 14:14:22,,
7cf4df6b-981a-414e-bba6-de7dfbd34aaa,Peter Harris,https://play-lh.googleusercontent.com/a/AItbvmlcE9IWm3o_ULomtUpokiLCQ7ou6X7UM9k4B2PE=mo,"It would be useful if you could rate the delivery driver per delivery rather than for each individual package delivered. For example, if you have numerous packages automatically delivered each month on a particular day it is impractical and too time consuming to leave individual ratings.",1,0,24.10.2.100,2022-05-31 14:03:14,,
cfc855e0-b635-4ba6-866f-2b72115e18c6,Pavitran Dharmarajan,https://play-lh.googleusercontent.com/a/AItbvmmKMqBT_eatF1rRTe6IyapJo7WYcTt5yU9B5vK-=mo,love to shop in Amazon only bcoz I know I get good quality products very fast delivery. I had been shopping in Amazon since more than 10 years. excellent,5,0,24.10.2.100,2022-05-31 13:53:12,,
f7f4daae-5a5a-436f-8a30-3d4722604d4f,Penni Russell,https://play-lh.googleusercontent.com/a-/AFdZucrKsmWHjwpS56-DGrF89Sky2kxIH2NI0nHEsOPa-g,"The latest upgrade is horrible. I cannot logout so I end up logging out via kindle and losing all of my downloaded books daily. Hate it. And would prefer reverting to the app prior to the upgrade, but of course there is no option....",1,2,24.10.2.100,2022-05-31 13:38:42,,
919f8f0a-23b1-4588-90f3-4aa8ae044ce8,Kane Husky,https://play-lh.googleusercontent.com/a-/AFdZucqoKnbeft_ndm5DsQEEynEdUXa6WlJXQUVjorTXow,"If you block ANY ads, the app throws up an ""UH-OH Something went wrong on our end."" page, rendering it completely useless. This, despite the fact that everything else loads just fine until the error message appears. Still an issue as of May 31.",1,27,24.10.2.100,2022-05-31 12:49:51,,
131068eb-6546-46e0-82aa-54eaac149eca,Frank Ware,https://play-lh.googleusercontent.com/a-/AFdZucoTIrpyh-8zAjLuwJM5Nc27qRs3X1JbWeMnony4Zg,"Have loved Amazon for years. However, it has developed two problems: first, delivery times are getting slower and slower, and second, more and more good products have disappeared when I try to reorder.",3,0,24.10.2.100,2022-05-31 12:03:29,,
017d55d6-e967-46de-85fd-19f919796ef2,Dawn Sutorus,https://play-lh.googleusercontent.com/a-/AFdZuco0FJ9xgJzi27MJEbkBY9aU5pjhfWEl5Y2b932kP5I,Ever since the update in early may this app has went downhill. It removed my shortcut icon and doesn't even show in my apps unless I search for it. No longer user friendly 😑,2,1,24.10.2.100,2022-05-31 11:32:13,,
76d0ddf0-4d6b-4ef9-8286-17999998b244,Tornilyo Cosme,https://play-lh.googleusercontent.com/a-/AFdZuco8dfBLR7FvkpAt51ufndTemfNjZeNw_pSPNcCu,"I really satisfied with the products that i have ordered, and it was delivered quickly and safely..👍👍👌👌",5,0,24.10.2.100,2022-05-31 10:32:26,,
e5a75e25-5c46-43c8-9a9d-d1f051a0216d,Ahmad MH,https://play-lh.googleusercontent.com/a-/AFdZucpAm9vPNvaJDRF2Ft1FT6KaPUJVsVfcaZpN27dnjg,"The app has a nasty bug that it doesn't properly show ""revise payment"" page and orders got canceled because I can't open the revise payment page!!! The bug has been there for months, and the support said that they already knew about the issue!! WTH?",1,0,24.10.2.100,2022-05-31 6:23:42,,
ae0857b9-9102-4008-beb8-ab5c6744ca54,American Panda16,https://play-lh.googleusercontent.com/a-/AFdZucrjkG4FCmuPZTzWrp2E4Pfzw5RxLNjBJX4cQCu3Ow,"Fit Bit connection complications... I love Amazon but this resent update kick my fitbit off Alexa. When I try to reconnect Alexa in the fitbit app it just says there is something wrong with you Amazon shopping app, please update the app and try again. There obviously is no update for either apps so I can't do that. Please just fix this I like my Amazon Alexa on my fitbit, it is very helpful.",5,1,24.10.2.100,2022-05-31 5:25:49,,
4721852d-cac6-4953-b3b8-58e307ce34d8,aDiLeNe44970,https://play-lh.googleusercontent.com/a-/AFdZucrWyUIT80XFz2ZY0RNr3wusQiB0rVhIJTrT7cf0,"I just LOVE IT Amazon has always had what I'm looking for, I'm a prime member so they also stay to their word when they say will be a fast/prime shipping 💙👍 & the drivers had always be careful with our packages 📦 👌😊 I'm a very happy & loyal customer, thank You to all the Amazon team!",5,0,24.8.0.100,2022-05-31 5:25:42,,
d0cb5b0b-7bbe-47e6-8203-bc5a408cfb80,Amandaa,https://play-lh.googleusercontent.com/a-/AFdZucrcf0yizTd9VPAihcviIIHIV3R2OHWXXjoubqtis90,"I love Amazon, the website is easy to use and there's a variety of different things to buy. the only thing is it can get glitchy sometimes",4,0,24.10.2.100,2022-05-31 3:31:11,,
a6caf9a2-8b82-4eaf-a397-6db134759a92,Muhammad Rehan,https://play-lh.googleusercontent.com/a/AItbvmmJR1EqXN0_4Pl7KSj3zfezaNVAfS8XA1ESXXai=mo,Zeeah45,5,0,,2022-05-31 2:06:19,,
738cf037-4e62-409d-ba8b-70087cb17500,Justin McClary,https://play-lh.googleusercontent.com/a-/AFdZucotfsCJ9q7LLQkf4xGnSAjnsEoP547dJDBWYCG5nA,I'm bipolar,5,0,24.10.2.100,2022-05-31 1:44:08,,
865c06ae-ab2a-46d1-9aa1-146f774d4cf2,MChelle,https://play-lh.googleusercontent.com/a/AItbvmna-0tXESrK9Lar5l3yDQwFOfXu0Sd33xY0HVxM=mo,"convenient! Be sure you set up y9ur Amazon smile charity and keep it updated so a portion of purchases go to the charity you select. If tour order doesn't say Amazon Smile, set up needs completed or refreshed.",5,0,24.10.2.100,2022-05-31 0:33:10,,
d7c8e9c5-1f0b-4d3d-b1f2-ba0a8787603d,Robert Anderson,https://play-lh.googleusercontent.com/a-/AFdZuco_DKCXEh2hbUVJ2ri44qUvXD2fNutiGtMYpmReLg,Package says it arrived when it never has and half the time it gets delivered at the wrong mail room even with detailed Instructions for delivery. I have to check twice half the time and at both locations,1,0,24.9.0.100,2022-05-30 23:35:53,,
3d5259a5-5f0b-4df9-b08f-1a503db9c186,John Ebner,https://play-lh.googleusercontent.com/a/AItbvmm0cCZNt8QKqVi6Bjhq2aqwS2WKDNz7fQeJD-Ac=mo,"Amazon has made shopping much easier, it has also caused me to use bad judgment on making purchases a very few times. It also makes it very easy to correct my mistakes with free returns. I love shopping at Amazon.",5,2,24.10.2.100,2022-05-30 23:23:50,,
fc5353ed-9b6c-4951-903f-35b85dcc20a7,debra hester,https://play-lh.googleusercontent.com/a/AItbvmklUth0BVHTLRLvjke80A8i4IJhljSa84Mwhhmj=mo,I love convenient services that allow us more time with our family's. Not having to Chase bargains from store to store . Amazon has it all.,5,0,24.10.2.100,2022-05-30 22:30:49,,
ee02e157-1469-4202-a82c-13b90bc452cf,J - Yi,https://play-lh.googleusercontent.com/a-/AFdZucqZ4qUlLVe5_6KeB9denAqkU1yDskExAgxFrIsTjQ,Cant purchase movies through the app anymore so this app became less relevant. Might as well just bookmark amazon on your browser. Terrible,2,0,24.10.2.100,2022-05-30 22:09:24,,
aa5408ff-11a8-47f4-9da1-7d7512089390,Ryn Ashley,https://play-lh.googleusercontent.com/a/AItbvmk3kZfnnnMMXIIpHqqN7JyoAxXEzeKBA9XvcSxf=mo,"I prefer the old version to this!!!! I literally bought £100, £15 and £5 gift card yesterday and when I wanted to use them today it said the card has already been redeemed. By who??? This is really pissing me off because I used all my last money to buy it. I can't even find customer service on it💔💔💔",1,4,24.10.2.100,2022-05-30 20:06:54,,
6c3e686e-6cc1-4eac-bc92-8e20e82c2d1d,Vitalii Khoptiar,https://play-lh.googleusercontent.com/a/AItbvmmxYrYqKYE7SUIbauTmuqrZSFWO6Ysn-0dHq2m3=mo,ok,5,0,24.10.2.100,2022-05-30 18:31:55,,
f688fbec-751b-46d9-a85f-4f65ba189b7e,clee dunning,https://play-lh.googleusercontent.com/a-/AFdZucqWCEevf5aim4Yy8JkAbCKjUlJZ58TUfSXpfi4V,"easy breezy way to shop on Amazon, check the status of your orders, or download/screen capture labels for returning items to Amazon.",5,0,24.10.2.100,2022-05-30 17:50:54,,
f2e3cd84-e14b-4387-8093-71c85ed74a15,Silviu Ciobanica,https://play-lh.googleusercontent.com/a/AItbvmll_P7RnhyhTMW3uBB6f726pDOitPIJ-sxTYaf3=mo,"Latest update is a huge dissapointment! The app is incredibly slow to load, I haven't seen something so slow since Internet Explorer... In the previous version, the account dashboard was so easy to access, now it's like going through a maze to access anything... Trying to track your parcel to get an idea when it will be delivered? I think you've got better chances of catching 5G network on a flying plane. This ""upgrade"" was a total fail...",1,301,24.10.2.100,2022-05-30 17:34:29,,
4fb14366-6b82-4151-b808-7162c9c1b0fd,Jeff Harms,https://play-lh.googleusercontent.com/a-/AFdZucpbmRFvyBCGbpZvFPijZ7yagQT84NG8Nacm8YK3YA,"This is my go to shopping app, whether I'm really intending to. buy from amazon or not. Their brilliant search engine typically finds the CORRECT name for the gizmo I'm looking for, while ratings and current pricing help me decide if it's really worth the purchase. LOVE IT.",5,4,24.10.2.100,2022-05-30 17:12:47,,
654653dc-e7ad-4761-894a-886211e5c42b,Chris Adams,https://play-lh.googleusercontent.com/a/AItbvmmgvlh2NAKxbTEMUqkHmIc_20klpgda5Aqs6ajv=mo,Es1qIseqaqeqaa89;:666,1,0,,2022-05-30 15:51:22,,
8275167f-9b96-499d-afa1-6429014cc72a,darth sniper,https://play-lh.googleusercontent.com/a-/AFdZucrvXznSh2v7d22zFk5DseSHbNDQsMnqe84chQWmxA,Gud,5,1,22.22.8.100,2022-05-30 15:50:25,,
2917c2c7-7baa-4cf5-88ce-3f9c23519c1f,Ramos sisters,https://play-lh.googleusercontent.com/a/AItbvmlRlR0wQf35ZfjU_8Hf2JMqjz5vT7hw4HUIGRUZ=mo,It works so great and you can't belive how fast the packages came . I will order it the before and then the next day it will come to my door. But some of the stuff takes like 2-3 days. It is good you should download the app.,5,1,24.10.2.100,2022-05-30 15:20:26,,
a5106d49-8f1d-457d-9dd6-3533639fbbb7,Kyle,https://play-lh.googleusercontent.com/a/AItbvmn4SJsYTJDbGCEh8BsKLRjS7CxNQsAcamD9_XzI=mo,3 stars simply for thr horrible retune option. They require you to go to a ups store and have them scan a QR code to print the label. UPS STORE ONLY! The hubs or whatever they are called that are inside other stores only ship pre packages and pre labeled items. Closest store to me is about a 45 min drive so imagine how difficult it is for someone who doesn't have a car to get there. Contacted customer service and they sent me the same thing again!,3,13,24.10.2.100,2022-05-30 14:55:54,,
d51c9f76-7f0f-49f4-a839-2dba2df79519,Steve Robinson,https://play-lh.googleusercontent.com/a-/AFdZucpF0Dz0vQVrcFeT97A-l4Nz671PENhIbKZumv0IiA,The prices are sometimes not the best if you look around but all and all prime is where it's at. Love the lights I got for my bedroom,5,0,24.10.2.100,2022-05-30 11:12:45,,
94486506-3deb-4300-9bc7-43d30cef2e9d,Jakub Takac,https://play-lh.googleusercontent.com/a-/AFdZucpBXdUMarT51NxRSdvjWZqctEEGTTrQ8jFkJwIj,"It's good but one problem; when I go on the app, and click on the basket, it keeps on pulling up advertises and can't access the basket. Please fix this.",4,0,24.10.2.100,2022-05-30 10:41:33,,
a5def875-cc74-47ac-b8f3-c0a475494349,James Rae,https://play-lh.googleusercontent.com/a-/AFdZucpodKsnPjmp8jZvRwlaOgXnxRWI0e_SmiEpUuBSGg,"Have to say, enjoy shopping from my Amazon app, very good choices and very good prices also excellent details about dispatch, tracking and delivery also past purchases.",5,0,24.10.2.100,2022-05-30 10:16:30,,
43c1df6b-f5a5-4e43-8349-e3b49e82b9c1,Jen,https://play-lh.googleusercontent.com/a-/AFdZucpGpbOteg5c7w29rW_pZUOtySTwdyvJanKR8rqX,"I love Amazon! I do most of my online shopping through Amazon, they have everything! The app is so easy to use, you can find anything you want, and checkout is really easy I highly recommend this app to anyone who shops online, you'll find what you're looking for here!",5,0,24.9.0.100,2022-05-30 6:46:31,,
09bc5429-7603-47aa-8711-d096568e5bf2,Kevin M,https://play-lh.googleusercontent.com/a/AItbvmlAceJF1OYeLdQ6uUQgN-2zh6pdutb5k-5q2g89=mo,They started delivering my packages to the other side of town... I have talked to 100 different people and can not get this fixed. My head is spinning with the level of stupidity that must take place in this company.,1,1,24.10.2.100,2022-05-30 6:04:51,,
bb334c67-53c1-4ef0-b53b-e444f06b5a33,Faith Holmes,https://play-lh.googleusercontent.com/a/AItbvmkr80_R1fo679wFxCnYop8Cum0Hz37s-D7gK2Tk=mo,Yassssssss my b has,5,0,24.7.0.100,2022-05-30 4:11:24,,
eb474527-d8ec-4181-8fe7-47771e84bf05,Ashley Pena,https://play-lh.googleusercontent.com/a/AItbvmkcfTm73dwmNMEWzi8ES1DFxqDcVRF0OK7K6tE0=mo,Ashley. Pena,1,0,,2022-05-30 2:50:27,,
52b47a5f-7a95-4804-ba2a-b945c61af196,Donna Eberhard,https://play-lh.googleusercontent.com/a/AItbvml37PYjfvF_bIZo8in-ap6o1x7MeL6NwGdrePSe=mo,Super easy to navigate and understand. I've got to use strong discipline to not go broke. I absolutely love this app and service.,5,0,24.9.0.100,2022-05-30 2:28:37,,
bf01c32f-f4bd-4de6-9e6a-243aa74d262f,Justin S,https://play-lh.googleusercontent.com/a/AItbvmm38NZdiAWMmzNRhWqDXN5EbjeewVkbvsYKg8xR=mo,It runs smoothly but it uses so much battery and background data. Amazon bring back the old app. Changed to 2 because we dont want Alexa on a simple app.,2,4,24.9.0.100,2022-05-30 1:54:21,,
7e16164f-b8fd-4a5d-87f2-9f2ba4bc2ea2,Zyad Badiny,https://play-lh.googleusercontent.com/a/AItbvmkbhgO1u5tpyzt66vy4cS6ZjtobmrNFePIiofjZ=mo,Prince oxb bs 8aly😂💜,5,0,24.10.2.100,2022-05-30 0:38:18,,
65071237-e53f-45d9-becf-f4b32d3d431d,Yadier Feo,https://play-lh.googleusercontent.com/a/AItbvmnuqOBnCESNxZqfSc-bMY4P03D6UdKwYzINIitg=mo,Aaaaaaaaaaaaaaaababbababababababababababbbabaaunoaihagfafbuafbufsubgsbyudnih entendí xyubexbugrcugbrcv rcugbrugbecvugexug xeugbectubrcvgurcugrcgvucrhibecgbuecguv egubecvuyectuvecvgex guexbgurcg urcgu bugxeihc ru gec gurcug xegu e gurcug ceivgexvgxeb gexig exig sxig g iexi egxig exteibxgi exig exig exig gei gsx ihexhi d oh d. Going exuberance even exoinexiybedt enjoexfuvex hixevexuvbyixeviyxeex I'm used texhbidxhigburcgvuecbigecihbxehonecohnnhixeihbbgicegbc ridge xexigbebxigbgiexbgexibgexih exig.,1,0,24.10.2.100,2022-05-29 22:45:02,,
8d561ad8-8f9b-424a-97de-fef8ab5d2167,Taff Shoultz,https://play-lh.googleusercontent.com/a-/AFdZuco1Wqp88RaZ93gg3PHRT-X6TzOGr9q6j0GFIkOL,delivery has been late too many times. Amazon needs to get back to 2 day delivery.,2,0,24.10.2.100,2022-05-29 21:56:14,,
e09cbc5c-cc28-4a27-963f-e523aa4ab25a,Toxic zombie,https://play-lh.googleusercontent.com/a-/AFdZucouHk4akgOvvI56_0zpJDIYF44dHZwJq8FHFWv7ow,I think it's funny that there are alot of old people who don't know how a touchscreen works and complain about how easy it is to tap something and blame the app,5,0,24.10.2.100,2022-05-29 21:24:50,,
df5f4658-9ed2-4047-ae5a-662a3a814931,James H. Shurley,https://play-lh.googleusercontent.com/a-/AFdZucr1ozcTVWCGEzvYWvQRxhaqFRL6Ua4KCJ6IhsgBXA,"Leah Jenkins a very good and reliable personal friend of mine turned me on to Amazon's website. I was hooked before the pandemic of 2020 . But really sold me during. They are a very large outlet this is true and the majority who are employed there have been known to occasionally make human error , but if you call them on it they always make good the shipments they send. So don't be discouraged should a mistake happen from time to time. But it gets better "". ""Thanks""James h Shurley aka Jimi ~",5,0,22.22.8.100,2022-05-29 19:26:15,,
614a3716-2d13-41fa-9017-7907a4334b50,amber hooker,https://play-lh.googleusercontent.com/a-/AFdZucrLEgc8_mtQQ_5WK305A0VpYgZ2Sdlo6UUpo4lrcQ,Subscriptions? Please tell me why I can't cancel my subscriptions through the app now? And when I try to go online through my phone to cancel it takes me straight to the app.,1,0,24.10.2.100,2022-05-29 19:06:47,,
3c21e036-71e0-4ccd-ac33-2a39aa1cf858,Morgan Long,https://play-lh.googleusercontent.com/a-/AFdZucoSTPd8QxkSaLnzoi2qbVOKFgHv3jPHqaUCWwKf,"Let me start out by saying I love this app, but it also sucks. 1. I bought multiple items with Amazon gift cards and I can't review them because apparently it's not a valid method of buying a product. My account is set up and the only thing holding me back is I don't have a credit/debit card. 2. You can't organize things in your cart/wishlists. I really would like to do this easily. 3. The Amazon team needs to start filtering out the products a bit more, and discontinue sketchy ones; 1/2-1 star?",2,215,24.10.2.100,2022-05-29 19:05:15,,
1056479c-c15b-4011-b063-06f494765b77,David Johnson,https://play-lh.googleusercontent.com/a-/AFdZucpa1NcJY2g7VHs6J72e3ad2tlkYdDchZcl6KdMtxg,"What is this ALEXA in my notification bar. I can't clear it, it's obnoxious. Permanent notifications in the notification bar is TERRIBLE app design. In fact, all of your apps are terrible, so this doesn't surprise me. You know what does clear the ALEXA notification that I can't clear otherwise? Uninstalling your stupid app.",1,1,24.10.2.100,2022-05-29 17:53:28,,
2e955a31-4ace-4317-830c-eed99d4c9d6a,John Bellante,https://play-lh.googleusercontent.com/a/AItbvmlqftNSkKPf-VaepdvtQo8doK7Cu0d82DkRu8n-=mo,Convoluted and difficult to use. Even the Icon is ugly. I wish I could switch it back.,1,0,24.10.2.100,2022-05-29 16:26:30,,
34888f90-3182-420c-97e7-c6056b7e1f67,G Garner,https://play-lh.googleusercontent.com/a/AItbvmlQq9aZQZqyeRgQrTr3MgxqCqV-GTaAoTgzB5fQ=mo,good all round quality and prime delivery makes it even more easier to get items when you want them,4,0,24.10.2.100,2022-05-29 15:23:43,,
96153d9a-cd42-4494-9f5a-cb00c3e6ae95,Cynthia Bursey,https://play-lh.googleusercontent.com/a-/AFdZucrQn0aBEQu3zqhDSLyjO0YC_dBNNzlxBM_EByN9,I love it because it's very addictive maybe not so healthy but it do serve a purpose in time when you can't get out of the house 👍🤗🥳 🏘️ and 💕 Love waiting for the delivery truck that's sad 🤣😆😂😅👍,5,0,24.10.2.100,2022-05-29 15:20:58,,
f99b4881-b0da-4850-ad21-ae1f2bca4963,Twix Sorenson,https://play-lh.googleusercontent.com/a-/AFdZucoVyfpTkzYDMFXhD0eY2R9q8t5jZ1iDg08-eJQazA,"Love this app so much!! Such an easy app to use, the functionality is fantastic. I do recommend having a prime account so your items don't take so long to ship",5,1,24.10.2.100,2022-05-29 14:20:55,,
5263bee7-9f81-472f-aab5-eeaacc09c59f,Maria R,https://play-lh.googleusercontent.com/a-/AFdZucoNFJ-JEMSG_dfb8paLtC-3iQddWJrUO7SJ-vWF,Easy to use and great service. Lots of shopping items available. Easy to fine what you need in one place .,5,0,24.10.2.100,2022-05-29 12:52:14,,
9b869ddc-4fe9-4c20-95d8-20380c6470d2,Joan Swaby,https://play-lh.googleusercontent.com/a/AItbvmmXyBW5hU1bFoV495nVpUAFTF292Gk9wAh7-eoD=mo,Good and easy to get what I need. Affordable at times . Being lazy to go the road at I can make my harder on Amazon .thank,5,0,24.10.2.100,2022-05-29 12:42:22,,
27bb6394-5e65-4dc7-a8ca-34322253d85f,Anne Embery,https://play-lh.googleusercontent.com/a/AItbvmlGf8ZFV5Oz8EYq5D1YeteQUgjzNsGmArYevcTY=mo,"Easy to find what your looking for, and delivery is good too. I've ordered a lot over the years and sometimes it's been an emergency and it always arrives in the specified times",5,0,24.10.2.100,2022-05-29 12:32:40,,
9e6287a6-5545-45cf-a72d-474c4ebdf82f,gina towner⟭⟬,https://play-lh.googleusercontent.com/a-/AFdZucrrGWZKyHzOHpZf3PzPxWAqO6j0HeFdhykMU8MaWg,"My go to shopping app! I love how accessible most items are, and with my prime membership, delivery is fast and convenient. The amount that i save every year is well worth my membership fee. And the excellent customer service makes me feel confident in my purchases.",5,1,24.10.2.100,2022-05-29 12:25:41,,
8673aae1-150b-488b-8b8e-0e76511ffa0a,Hai Tham,https://play-lh.googleusercontent.com/a/AItbvmkFWXiCNDlRz9mJ3Rze5LK5xgvSK6PUOkYxBgie=mo,اسوأ تطبيق تسوق فى الحياة واهانة لشركة امازون انها اشترته,1,0,24.10.2.100,2022-05-29 11:54:25,,
